Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
93914a3d1d5300d7c6f3a0e8cda3d797a53aec79df3124b77e86746c6ae2fb40,2020-04,Gwent Police,Gwent Police,-3.233062,51.580334,On or near EAST AVENUE,W01001396,Caerphilly 023D,Investigation complete; no suspect identified
0adbf78cd74b39337fa10f91c4002e5238f7db5e95b925e2fc3d4d47cf4d39ed,2020-04,Gwent Police,Gwent Police,-3.055804,51.714005,On or near MACHINE MEADOW,W01001529,Torfaen 003B,Investigation complete; no suspect identified
295ab5d635d5841ece31003256074b700f6f7b5f17b995947e68ef9899cb90e9,2020-04,Gwent Police,Gwent Police,-3.005590,51.833878,On or near THE NEWLANDS,W01001909,Monmouthshire 002F,Investigation complete; no suspect identified
b25f5a2df9e986e115fc7832961c802c92ba7c282735f89974fea401f9487e96,2020-04,Gwent Police,Gwent Police,-3.193958,51.651611,On or near MANOR ROAD,W01001405,Caerphilly 011E,Investigation complete; no suspect identified
15224044ca03fa2027a9e4fd4592b442e00c1e72758a34d18d0017ea7a7c27a6,2020-04,Gwent Police,Gwent Police,-2.983008,51.584880,On or near GEORGE STREET,W01001690,Newport 013D,Investigation complete; no suspect identified
58ee6e5af8c4ab6a0ac016bb06ccd0223b7c35afd0b8e4f287495a053d9bcb05,2020-04,Gwent Police,Gwent Police,-3.242678,51.722113,On or near TREDEGAR ROAD,W01001384,Caerphilly 002C,Investigation complete; no suspect identified
aea4af25ce3ebdbba2df13a1d4240318af4a3660a98cd244ca00726a0a4a4771,2020-04,Gwent Police,Gwent Police,-3.031062,51.645638,On or near KEATS CLOSE,W01001527,Torfaen 010C,Investigation complete; no suspect identified
8d4212ec882eb464cbbce9b651ee07f0b22ac7f49a478261faee213305dc65c5,2020-04,Gwent Police,Gwent Police,-3.051674,51.710050,On or near OSBORNE ROAD,W01001529,Torfaen 003B,Investigation complete; no suspect identified
73c741f2d99dfbd9ebf4b3917e92d51de5798b8a47b64af28c08ebbb3d3d15d8,2020-04,Gwent Police,Gwent Police,-3.065167,51.712069,On or near GYPSY LANE,W01001529,Torfaen 003B,Investigation complete; no suspect identified
976c93e13729db9542561c51b376bc4d0fb3accaffd9029d02aa58a6eb13c4a0,2020-04,Gwent Police,Gwent Police,-2.970502,51.583231,On or near KEENE STREET,W01001644,Newport 013C,Investigation complete; no suspect identified
f214bfb1e70867f5fb0eca7a8dde566a45210cca53b87b40cb8b722915b71f6e,2020-04,Gwent Police,Gwent Police,-3.274335,51.751779,On or near TAN-Y-BRYN,W01001376,Caerphilly 001C,Investigation complete; no suspect identified
288439339924baa78b82782756e1fa1ebd4845eb74fab855ed8cc5675ee15dd5,2020-04,Gwent Police,Gwent Police,-2.978848,51.584079,On or near KELVEDON STREET,W01001690,Newport 013D,Investigation complete; no suspect identified
1ec7e307442bf0058a67fdbaadede037b1e6ad2b633859e854455a8a7e511924,2020-04,Gwent Police,Gwent Police,-3.020568,51.824272,On or near FROGMORE STREET,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
a52cc61d84cd203eec6fb5a7d61da9415afce6de72c5b4c44016eecd13241259,2020-04,Gwent Police,Gwent Police,-3.021078,51.648360,On or near TALGARTH CLOSE,W01001506,Torfaen 010A,Investigation complete; no suspect identified
5a36da7ce705286eb5552131ab3790d41f9a0ee6770bbb7ea32b0e7356dd8ce3,2020-04,Gwent Police,Gwent Police,-3.247277,51.723494,On or near BIRCHGROVE,W01001386,Caerphilly 002E,Investigation complete; no suspect identified
976fdf1e81b3159f917cea2f99bdb03ef993fc9fbf4f02d40d07264fdc098c5e,2020-04,Gwent Police,Gwent Police,-2.981236,51.586379,On or near GEORGE STREET BRIDGE,W01001690,Newport 013D,Investigation complete; no suspect identified
b1fbd063510bc660081010cb2cd9994c2103a40e8b27bf7466b88642f0546c1e,2020-04,Gwent Police,Gwent Police,-2.990190,51.591276,On or near EAST USK ROAD,W01001693,Newport 013E,Investigation complete; no suspect identified
2f3af9ff25c1a99656851e55cf18af9ea57f4f6cf67f5c11a8c5660a4082c535,2020-04,Gwent Police,Gwent Police,-3.142757,51.737100,On or near BARKER AVENUE,W01001453,Blaenau Gwent 008D,Investigation complete; no suspect identified
9927725fb72763ef15db95cc9127be086bd56e6276c06d4a7acb3bd6716d389c,2020-04,Gwent Police,Gwent Police,-2.996478,51.577169,On or near BELL VUE TERRACE,W01001659,Newport 018A,Investigation complete; no suspect identified
16bbd3963751570f9ad9538c41f2fdd5465e8f9868d578c25135798da5970a71,2020-04,Gwent Police,Gwent Police,-2.982204,51.591136,On or near EXETER STREET,W01001692,Newport 011E,Investigation complete; no suspect identified
fbd3416c94af661c9f3ad01ebbf79eb15f00576cc4b445fdc55acc6fa4c57acc,2020-04,Gwent Police,Gwent Police,-3.017163,51.669749,On or near CHAPEL LANE,W01001520,Torfaen 007B,Investigation complete; no suspect identified
d1ca105b9f785cc59645648a2a3daf18891f536885e29edf571653c74e56f3d2,2020-04,Gwent Police,Gwent Police,-3.202457,51.660327,On or near HIGHFIELDS WAY,W01001349,Caerphilly 009B,Investigation complete; no suspect identified
11390fe92b867c42cba70f14cf954af7e3ad4a7f7dcdbf9801a9042ffa39cad8,2020-04,Gwent Police,Gwent Police,-2.967587,51.579874,On or near COLSTON AVENUE,W01001642,Newport 013A,Investigation complete; no suspect identified
82734e570fc6822bd3b82fe20039f1da1a7ff53c870e4bfdcb7bc7606cbc4a2e,2020-04,Gwent Police,Gwent Police,-3.131859,51.700286,On or near Parking Area,W01001466,Blaenau Gwent 009C,Investigation complete; no suspect identified
2ddccbf44d228a03bbde9eb17b9fd096c4b1ec4fd3c66635378d99b6e41bc36d,2020-04,Gwent Police,Gwent Police,-3.195391,51.594535,On or near BRYN GLAS,W01001341,Caerphilly 020B,Investigation complete; no suspect identified
aa85f78c135b58dc4a7f7f4fd2f739ac22ccbd7af942e81244b27db0cb99c09f,2020-04,Gwent Police,Gwent Police,-3.217223,51.576831,On or near Further/Higher Educational Building,W01001373,Caerphilly 022C,Investigation complete; no suspect identified
5fb96e75750d41228f01e06a3dbbdd05ba918608ef66bf2ab389eee46be5195d,2020-04,Gwent Police,Gwent Police,-3.237086,51.640770,On or near CHURCH STREET,W01001433,Caerphilly 013E,Investigation complete; no suspect identified
e277a5315dcbf15b3c9769dc28060c0c51ba598d4cdbd2659b08feffd478b6ba,2020-04,Gwent Police,Gwent Police,-3.041817,51.590244,On or near CEFN COURT,W01001673,Newport 009D,Investigation complete; no suspect identified
41901bbbc0619441837cd4a672e87f73bb8d5c2fef9a255e88362edf9171a3d5,2020-04,Gwent Police,Gwent Police,-3.196477,51.667663,On or near WESLEY ROAD,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
b5822588a8cae51dc96c62debd52f02baba03eb7fd6a7475f537f39273bc1e76,2020-04,Gwent Police,Gwent Police,-2.719630,51.809335,On or near MONNOW STREET,W01001553,Monmouthshire 004B,Investigation complete; no suspect identified
561d1688b36c258887efa160a06cadf80392416f66c5c7cd8a64d472ff00c754,2020-04,Gwent Police,Gwent Police,-2.996174,51.575787,On or near ROBERT CLOSE,W01001660,Newport 018B,Investigation complete; no suspect identified
41448bf76153ce50113e9165fab0f47040f44078d5e0e3a7dca3c3e40271dc71,2020-04,Gwent Police,Gwent Police,-3.004756,51.601753,On or near MALPAS ROAD,W01001682,Newport 006C,Investigation complete; no suspect identified
79770efae4488759d208c03a7d6840473edaf9121584089cf666d14df9b3f235,2020-04,Gwent Police,Gwent Police,-2.978509,51.577041,On or near ARIEL CLOSE,W01001661,Newport 018C,Investigation complete; no suspect identified
3d169f14d0c32d5206d78222d10f2d7166401e735542133571b17aa8a7e1ddaf,2020-04,Gwent Police,Gwent Police,-2.990748,51.572470,On or near MILMAN STREET,W01001660,Newport 018B,Investigation complete; no suspect identified
aafd66115a715b7a24112000ced31fcc80cb784232191ed3f491718bd7b73d84,2020-04,Gwent Police,Gwent Police,-3.035749,51.663598,On or near TY TRAPPA PLACE,W01001539,Torfaen 009E,Investigation complete; no suspect identified
2fb84d84e0622d162a9a07c2b6eb6cafd9bce858560befbac2750a2a1640e39b,2020-04,Gwent Police,Gwent Police,-3.129662,51.635892,On or near NEWPORT ROAD,W01001329,Caerphilly 014C,Investigation complete; no suspect identified
c0bfd7d20356ac5f5c20aa6b61eb73d0042367017ab68c827906777253b4a0b1,2020-04,Gwent Police,Gwent Police,-3.252708,51.662796,On or near ST CATTWG'S AVENUE,W01001418,Caerphilly 008E,Investigation complete; no suspect identified
f237baccd31461ffd4ff0621ea70a81ac78aa01e2f926613b7fca9823d2e78a4,2020-04,Gwent Police,Gwent Police,-3.215259,51.594106,On or near Bus/Coach Station,W01001340,Caerphilly 020A,Investigation complete; no suspect identified
51e433ba4d9cac4628315d054ebfcc87837b9d5246185d65951c59fb546ff1c2,2020-04,Gwent Police,Gwent Police,-3.019508,51.690436,On or near PANTEG WAY,W01001515,Torfaen 006B,Investigation complete; no suspect identified
94a2b975b496a26dbb0c0e2c310e50f5c8a6f2b4f146ba843590cd0d6354dbed,2020-04,Gwent Police,Gwent Police,-3.014365,51.836231,On or near GOLWG Y DERI,W01001909,Monmouthshire 002F,Investigation complete; no suspect identified
fe6f05501c13d290fc2156a2bbfeb13e446658d931cb848183f078618afcb59d,2020-04,Gwent Police,Gwent Police,-3.010241,51.609493,On or near HOLLYBUSH CLOSE,W01001654,Newport 002D,Investigation complete; no suspect identified
128e55ba2d1433a04114467971147955801704ea5b5edd15558d78524cc97c8e,2020-04,Gwent Police,Gwent Police,-3.233963,51.716279,On or near GLYNSYFI,W01001385,Caerphilly 002D,Investigation complete; no suspect identified
d3a00340fb182d2e1d4da6fe1089a10f4e2274cd30b37d60fb89bc05bb51211a,2020-04,Gwent Police,Gwent Police,-3.235791,51.634094,On or near CAERPHILLY ROAD,W01001434,Caerphilly 013F,Investigation complete; no suspect identified
5859d4be37216313e3d80255f07efac627cd05f9ed6fc0cb2294fcd5815fc4cf,2020-04,Gwent Police,Gwent Police,-3.047635,51.656119,On or near SIRHOWY COURT,W01001536,Torfaen 009C,Investigation complete; no suspect identified
04d0cfdd6f40b44607ca268d0d91c1af46be5d2c20664409c1c578e43d23bc52,2020-04,Gwent Police,Gwent Police,-3.019464,51.672381,On or near HEOL YR GLYN,W01001520,Torfaen 007B,Investigation complete; no suspect identified
dc67367bde6090a081d27b3f1cef407843c7b9e44df118c361ccf9bdf9061324,2020-04,Gwent Police,Gwent Police,-3.035266,51.649386,On or near GREENMEADOW WAY,W01001526,Torfaen 010B,Investigation complete; no suspect identified
8eef827e5ed2f148f6bc2b89d85f1ab2ca75e19924e135855273ae217ef9a0d9,2020-04,Gwent Police,Gwent Police,-3.043058,51.718013,On or near Sports/Recreation Area,W01001531,Torfaen 003D,Investigation complete; no suspect identified
8af1726cfc3c243dc48e5cbd822d7b5dd0e5cd3afe597f729c1f8a919fa29ae2,2020-04,Gwent Police,Gwent Police,-3.285093,51.641765,On or near TY DU ROAD,W01001377,Caerphilly 013A,Investigation complete; no suspect identified
182b50bf7e59df35d22e13ce6e62e3146aecccff90b7c29e49ac8b535b4e5bd2,2020-04,Gwent Police,Gwent Police,-3.172137,51.657424,On or near NEWBRIDGE ROAD,W01001401,Caerphilly 011A,Investigation complete; no suspect identified
62c8e55e3b4da76e909754c6a9c5a1387e3161a607170af07b61671690dd1524,2020-04,Gwent Police,Gwent Police,-3.025637,51.560840,On or near JAMAICA CIRCLE,W01001913,Newport 020F,Investigation complete; no suspect identified
7e2110e1e693e3a60ab138e1806ef5d0b59cd38f5fb816d9b1c6e0d2c3fc34e3,2020-04,Gwent Police,Gwent Police,-3.080765,51.776773,On or near UPPER WOODLAND STREET,W01001488,Torfaen 001B,Investigation complete; no suspect identified
6aa733188b2090ce9730b61fed6e71420195e14a3b1fda5b0d2450ad15343db9,2020-04,Gwent Police,Gwent Police,-2.825823,51.602924,On or near ST BRIDE'S ROAD,W01001542,Monmouthshire 009A,Investigation complete; no suspect identified
536b4b28a5eb9d7b5e2c54817081c01adb85c7a525e86730ab4ccfb69c6baab1,2020-04,Gwent Police,Gwent Police,-3.011636,51.532521,On or near BEACH ROAD,W01001912,Newport 020E,Investigation complete; no suspect identified
93862a8269d44f6e7c1e5e827aff7535003c615628b6272129764af807bd6939,2020-04,Gwent Police,Gwent Police,-3.237086,51.640770,On or near CHURCH STREET,W01001433,Caerphilly 013E,Investigation complete; no suspect identified
93f3409fbdf67a5d3650407646e19c8d9544e94d870bda73c409775bc4e6c443,2020-04,Gwent Police,Gwent Police,-2.942563,51.580590,On or near Sports/Recreation Area,W01001646,Newport 015E,Investigation complete; no suspect identified
faf40f6c2fc830eb42d60e0ad2600682cd2a095df35f89aa220689d1aac404b0,2020-04,Gwent Police,Gwent Police,-2.984448,51.722133,On or near TY GWYN ROAD,W01001556,Monmouthshire 006B,Investigation complete; no suspect identified
7dc9104c46638b68df85230af3283db5e7eeb215c68af170915cae032d912762,2020-04,Gwent Police,Gwent Police,-3.205542,51.579325,On or near HARTSHORN COURT,W01001421,Caerphilly 022E,Investigation complete; no suspect identified
947f170479633e847f039abe3264bf3798c48883ac4a6769ed1c58dbfa1e2d52,2020-04,Gwent Police,Gwent Police,-3.090906,51.774764,On or near Hospital,W01001489,Torfaen 001C,Investigation complete; no suspect identified
8c9ec5ffcc7542eb0d22b2be39a9f1a3fafe11b4f24cbdbfc6f6f5b271711cde,2020-04,Gwent Police,Gwent Police,-3.208679,51.792413,On or near PEN-Y-LAN,W01001439,Blaenau Gwent 004B,Investigation complete; no suspect identified
1f047238746032c476b83ea4df2b4177a1f7d8f3c2487d6928b4dab069f48582,2020-04,Gwent Police,Gwent Police,-3.203988,51.783955,On or near PANT-Y-FFOREST,W01001456,Blaenau Gwent 004C,Investigation complete; no suspect identified
3c818f6ef8e6fd185cc6b4da72936fa742be01d6b4cc3fbef55d56905cc421a8,2020-04,Gwent Police,Gwent Police,-2.774496,51.654004,On or near B4235,W01001590,Monmouthshire 009D,Investigation complete; no suspect identified
7a55e2ee97b7276b2116984fea6516edbc64f7a8ce04aeb840c4d7a78beb1e70,2020-04,Gwent Police,Gwent Police,-3.289883,51.765609,On or near KING EDWARD TERRACE,W01001429,Caerphilly 001F,Investigation complete; no suspect identified
be8534a1abc00dc0c9a34689bbc67b19c2a3c885951eee845edc347326223b71,2020-04,Gwent Police,Gwent Police,-3.028027,51.661004,On or near TY BOX CLOSE,W01001521,Torfaen 007C,Investigation complete; no suspect identified
2fa29d2a350a61d38ac63ea33f56bcda54c06f6404cd4bd94d11a671cb0189aa,2020-04,Gwent Police,Gwent Police,-3.006392,51.588890,On or near Parking Area,W01001603,Newport 012C,Investigation complete; no suspect identified
5557ff0836b68cfb406a0f151df8d2095412ecbab06c9b51ee3a2f37a675a0b4,2020-04,Gwent Police,Gwent Police,-3.004018,51.569632,On or near GREENWICH ROAD,W01001660,Newport 018B,Investigation complete; no suspect identified
01544a27e45bdb1e73ab898394dabd0d7a30f01e330940c2a2ffccffc7e4f121,2020-04,Gwent Police,Gwent Police,-3.010231,51.625930,On or near BLACKBIRDS CLOSE,W01001505,Torfaen 013B,Investigation complete; no suspect identified
6847557b7cc1fdfc4b20871156484996d9b2560fd31ece56d1b2fb8eb8d3ee40,2020-04,Gwent Police,Gwent Police,-3.020712,51.659710,On or near TY MYNYDD,W01001521,Torfaen 007C,Investigation complete; no suspect identified
1d383ab97d7b0c923044adb5138d196a113ce65130ab8a8cf8c94ab9ca7636c2,2020-04,Gwent Police,Gwent Police,-3.236222,51.654708,On or near LANSBURY AVENUE,W01001364,Caerphilly 012B,Investigation complete; no suspect identified
07bab1876c9f8f1a410f4c2fe58c175fc4c4b92eb8316510a65b45c69dd73499,2020-04,Gwent Police,Gwent Police,-2.973299,51.611450,On or near HOME FARM CRESCENT,W01001624,Newport 001B,Investigation complete; no suspect identified
a83e3c8c5d28fd23b4119128c877ed77adc57a40b40874641fd9b2a113844d57,2020-04,Gwent Police,Gwent Police,-3.218718,51.662866,On or near NEW BRYNGWYN STREET,W01001389,Caerphilly 007E,Investigation complete; no suspect identified
6b442cbb05246f1351c5a614359da952c2f70e42862bf04a0a98ede53af17c97,2020-04,Gwent Police,Gwent Police,-3.157838,51.663626,On or near WOODSIDE DRIVE,W01001380,Caerphilly 010A,Investigation complete; no suspect identified
0a08340af4713ce212b336a5e61100854325adc8bea98713dc8d127cdd4a85f1,2020-04,Gwent Police,Gwent Police,-3.210190,51.572866,On or near POPLAR ROAD,W01001425,Caerphilly 024D,Investigation complete; no suspect identified
62d563161989f53838318424a9d2d15bb70b80bce0bad2a4198fbf4719ce15de,2020-04,Gwent Police,Gwent Police,-2.987910,51.591295,On or near Petrol Station,W01001693,Newport 013E,Investigation complete; no suspect identified
0166f032e6ee674e8582b916dafa749bcab940e8ff63dda609d0a1a4301136e4,2020-04,Gwent Police,Gwent Police,-3.210729,51.672867,On or near PENYBRYN AVENUE,W01001352,Caerphilly 007A,Investigation complete; no suspect identified
e6eaa201597132b315b60c87bb7689e2ddb3829cbf39ae8d88051e0183c582c5,2020-04,Gwent Police,Gwent Police,-3.022551,51.684250,On or near MARTINDALE ROAD,W01001515,Torfaen 006B,Investigation complete; no suspect identified
f22fdd00788fb0ff22cd3df34512c418a4231e8781bfb422e574a2931bfb8249,2020-04,Gwent Police,Gwent Police,-2.999669,51.598919,On or near PROSPECT STREET,W01001681,Newport 006B,Investigation complete; no suspect identified
4811b7d4d1cb969a7b4883abebb5a2bb4905804bfcb52d822c6cc24279c2fd9e,2020-04,Gwent Police,Gwent Police,-2.967305,51.572036,On or near OXWICH ROAD,W01001647,Newport 015F,Investigation complete; no suspect identified
0479f42843e07d07cf49b95a7ff64805f74253bcaf3aefc0a52383973d5a67af,2020-04,Gwent Police,Gwent Police,-3.022576,51.580001,On or near BASSALEG ROAD,W01001604,Newport 012D,Investigation complete; no suspect identified
16de805a12eed36f8d5d7ab16832d658eb567579b0dc688edc6b3ec622b9fa61,2020-04,Gwent Police,Gwent Police,-3.016612,51.820629,On or near CROSS STREET,W01001557,Monmouthshire 001C,Investigation complete; no suspect identified
d455d3bf7a7308176f896576a6fc59f794fa342d8b4458dd43765994ab870d5b,2020-04,Gwent Police,Gwent Police,-3.065260,51.749256,On or near VARTEG ROAD,W01001482,Torfaen 002A,Investigation complete; no suspect identified
00ba8b95a31cb968b436f24fde9b6015b1f18b865ac8654991a0ed05b32403b2,2020-04,Gwent Police,Gwent Police,-3.014976,51.569268,On or near OLD CARDIFF ROAD,W01001634,Newport 019B,Investigation complete; no suspect identified
bd9b12fd219a0631c4c08c3eaaa6b95c052a2c93261102508c395594a8431f66,2020-04,Gwent Police,Gwent Police,-3.099445,51.608295,On or near STATION PLACE,W01001412,Caerphilly 017B,Investigation complete; no suspect identified
e92b3dfd725b069833aae39d731b96cbdef747a6d27625f032ecda7922160981,2020-04,Gwent Police,Gwent Police,-2.999669,51.598919,On or near PROSPECT STREET,W01001681,Newport 006B,Investigation complete; no suspect identified
26ad79ac0b4df8afa28b0cfc8e934303356cf8cd7a5b891da262f13d6381083c,2020-04,Gwent Police,Gwent Police,-3.217973,51.578441,On or near PONTYGWINDY ROAD,W01001373,Caerphilly 022C,Investigation complete; no suspect identified
8ba3979073272e9df0cc0ae74b904be02c16acd6cea3dfff84a303acd9f0b542,2020-04,Gwent Police,Gwent Police,-3.227329,51.674394,On or near LEWIS CRESCENT,W01001362,Caerphilly 003C,Investigation complete; no suspect identified
e6a186b79a1338facfa5f0ccdb6ae5b3bb3e5050deced6b994ba424b44ca7a06,2020-04,Gwent Police,Gwent Police,-3.024081,51.578900,On or near GAER PARK LANE,W01001631,Newport 017C,Investigation complete; no suspect identified
0224864572318c0a043439e3f3cc7b0401f5e1c7f2a755607f31868f051ab8ce,2020-04,Gwent Police,Gwent Police,-2.925835,51.594013,On or near DAWSON CLOSE,W01001667,Newport 010C,Investigation complete; no suspect identified
5f6f9c8e59cb6302ccf3575513a9ac0d2b16fee6b93c87c8263a3a2894192102,2020-04,Gwent Police,Gwent Police,-3.011275,51.568923,On or near MAESGLAS AVENUE,W01001633,Newport 019A,Investigation complete; no suspect identified
54ba4ab93dd621abe0aec92dc1879b672dfed8788c7c4d9083ff376e81172c62,2020-04,Gwent Police,Gwent Police,-3.206916,51.579437,On or near ATTLEE COURT,W01001421,Caerphilly 022E,Investigation complete; no suspect identified
1d720b00d2a5e5833db64fd04156a9ce845efabffcfbc1fddb8ca447d32db7c3,2020-04,Gwent Police,Gwent Police,-3.019885,51.654466,On or near Pedestrian Subway,W01001506,Torfaen 010A,Investigation complete; no suspect identified
80fb41048fb47aadb2bab0e5c5518f931a34be2f8f51aba50a75b6bc0962419e,2020-04,Gwent Police,Gwent Police,-3.037725,51.695653,On or near FARM ROAD,W01001496,Torfaen 004B,Investigation complete; no suspect identified
5de62e99d885825ae622abc1b9dd83501f7014985705906e2366ce18a81ecc08,2020-04,Gwent Police,Gwent Police,-3.207800,51.775257,On or near ARMOURY TERRACE,W01001460,Blaenau Gwent 007E,Investigation complete; no suspect identified
ace00f19164cd71c2eb56153fde9890f87f393c86f569112e09c4073127bb92a,2020-04,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
1d8c661b42bf676560f408595a19ee93d562c96c2bad01bd1d78f051fbd7e2cb,2020-04,Gwent Police,Gwent Police,-3.157385,51.758662,On or near HENWAUN STREET,W01001445,Blaenau Gwent 005C,Investigation complete; no suspect identified
